id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1465212,Bairro Alto - Typical Cara House,3539350,West Building SA,Lisboa,Misericrdia,38.71392,-9.14665,Entire home/apt,53,2,87,2019-03-16,1.22,15,299
1465696,"Basilica room, breakfast included",7791197,Anna,Lisboa,Estrela,38.71216,-9.16019,Private room,48,1,232,2019-06-09,3.26,4,331
1466410,"Centro da cidade, Apart t0 confortável com pátio.",7854849,HuGo,Lisboa,Santa Maria Maior,38.71248,-9.13457,Entire home/apt,28,1,249,2019-06-09,4.57,2,202
1469053,Cpachman's Cottage,7584438,Quinta Das Murtas,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7955,-9.38292,Entire home/apt,95,1,1,2013-09-05,0.01,2,365
1469233,Apartamento Bamboo,7584438,Quinta Das Murtas,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79537,-9.38395,Entire home/apt,95,1,0,,,2,359
1470537,Cosy Apt in Cascais near the beach,6059116,Tiago,Cascais,Cascais e Estoril,38.7159,-9.44815,Entire home/apt,48,3,7,2019-06-15,3.44,1,45
1470914,Typical Mouraria,7875114,Maria,Lisboa,Santa Maria Maior,38.71334,-9.13543,Entire home/apt,75,3,63,2019-04-21,0.94,1,294
1483243,The Jacuzzi Centre Lisbon Triplex,7935318,Ricardo,Lisboa,Santo Antnio,38.72123,-9.1445,Entire home/apt,60,2,335,2019-06-12,4.69,12,309
1484616,Apartamento luxuoso no Campo Grande,6109250,Susana,Lisboa,Alvalade,38.74825,-9.15041,Entire home/apt,120,5,12,2019-06-07,0.25,2,68
1487586,"Calm, Quiet Central Art Apartment",154341,Clara,Lisboa,Santo Antnio,38.7199,-9.15362,Entire home/apt,75,4,69,2019-05-31,1.00,1,86
1488382,Attic w/Terrace Downtown Old Lisbon,7959258,Joao,Lisboa,Arroios,38.72261,-9.138,Entire home/apt,75,4,208,2019-06-11,2.92,1,112
1490813,Quarto inteiro em Oeiras,7969948,Rita,Oeiras,Carnaxide e Queijas,38.7184,-9.26345,Private room,55,1,0,,,1,359
1491569,"Brown Mustard Apartment, Lisbon",7146174,Gabriela,Lisboa,Misericrdia,38.70993,-9.15058,Entire home/apt,45,2,0,,,23,352
1491923,"White Mustard Apartment, Lisbon",7146174,Gabriela,Lisboa,Misericrdia,38.71009,-9.14921,Entire home/apt,45,2,2,2019-04-07,0.17,23,353
1492637,Apartment Cascais (center / beach,7978569,Maria,Cascais,Cascais e Estoril,38.70039,-9.43445,Entire home/apt,40,3,118,2019-06-20,1.66,1,21
1492815,Todo o conforto ao pé do mar,7979317,Marco,Mafra,Ericeira,38.97114,-9.4126,Entire home/apt,60,2,21,2019-06-17,0.33,1,308
1493154,Almirante Royal Apartment - Center ,7980982,Luís,Lisboa,Arroios,38.73168,-9.13379,Entire home/apt,80,3,10,2017-10-04,0.15,1,365
1496233,Estudio centrico en Lisboa,7996742,Ana,Lisboa,Santa Maria Maior,38.71337,-9.13497,Entire home/apt,45,2,139,2019-06-19,2.13,2,32
1496508,"Red Mustard Apartment, Lisbon",7146174,Gabriela,Lisboa,Misericrdia,38.71057,-9.14862,Entire home/apt,75,2,5,2018-06-24,0.08,23,342
1496856,"Kaffir Green Apartment, Lisbon",7146174,Gabriela,Lisboa,Santa Maria Maior,38.71453,-9.1355,Entire home/apt,79,3,3,2017-10-03,0.04,23,295
1499422,Sunny Central Studio with Dazzling View,8012402,Joca,Lisboa,Santa Maria Maior,38.71422,-9.13756,Entire home/apt,65,3,137,2019-06-17,2.01,1,187
1500042,Private Rooms in Students apartment,1426902,Ruben,Lisboa,Santa Maria Maior,38.70958,-9.13631,Private room,18,20,7,2018-09-05,0.15,5,211
1502992,Historic center near the beach,8029975,Carolina,Cascais,Cascais e Estoril,38.69721,-9.42048,Entire home/apt,90,3,5,2019-05-04,0.07,1,311
1503219,Be 1 of Us Bairro Alto Sta Catarina,270457,Antonio,Lisboa,Misericrdia,38.7096,-9.14961,Entire home/apt,40,2,194,2019-06-25,2.73,7,358
1504160,"LV Premier Anjos AR2 Terrace- garden, AC, elevator",181902,Jose Luz,Lisboa,Arroios,38.72276,-9.13424,Entire home/apt,317,1,106,2019-06-02,1.51,24,313
1505591,Cascais Premium. Two Bedrooms.,688914,Luis,Cascais,Cascais e Estoril,38.69688,-9.42034,Entire home/apt,68,2,29,2019-05-20,0.48,68,290
1506789,Sunny 1bdr in Belém with river view + free parking,8048828,Ana,Lisboa,Belm,38.69731,-9.19947,Entire home/apt,50,2,224,2019-06-20,3.38,3,269
1508078,FindMeInn Alcantara 2BedroomTerrace,8055540,Sara,Lisboa,Alcntara,38.70415,-9.17531,Entire home/apt,51,2,165,2019-06-11,2.33,2,180
1508224,Tejo room with breakfast,7791197,Anna,Lisboa,Estrela,38.71197,-9.15972,Private room,48,1,203,2019-06-12,2.91,4,334
1509249,Bright lovely T1 at Baixa/downtown,7006265,Fernanda,Lisboa,Santa Maria Maior,38.71359,-9.13551,Entire home/apt,50,5,254,2019-06-25,3.58,1,299
1510009,"Vimeiro, THE place for family vacations.",8064773,Andreia,Torres Vedras,A dos Cunhados e Maceira,39.17406,-9.31977,Entire home/apt,50,5,14,2019-05-24,0.20,1,315
1511480,Lovely villa in Vila Bicuda Cascais resort,8072528,José,Cascais,Cascais e Estoril,38.70566,-9.45305,Entire home/apt,275,3,16,2019-06-19,0.23,2,116
1514109,Modern House in Cascais - 15361/AL.,7645837,Luisa,Cascais,Alcabideche,38.73554,-9.43762,Entire home/apt,145,3,12,2018-08-23,0.20,1,188
1517535,Sunny Apartment - Coast of Estoril,8101607,Elena,Cascais,Cascais e Estoril,38.69823,-9.37392,Entire home/apt,60,2,30,2019-04-26,0.50,1,181
1519039,Apartment in Chiado: amazing views!,8107913,Filipa,Lisboa,Misericrdia,38.70759,-9.14446,Entire home/apt,230,4,15,2017-06-27,0.24,1,365
1520990,"beach, city & country in one villa ",749232,Matthew,Mafra,Venda do Pinheiro e Santo Estvo das Gals,38.94253,-9.23384,Entire home/apt,100,10,2,2018-09-01,0.19,1,329
1522440,BookMe Lisboa – Andorinha I,5894536,Rita,Lisboa,Santa Maria Maior,38.71211,-9.12448,Entire home/apt,44,3,132,2019-06-01,2.08,8,10
1522441,BookMe Lisboa - Rosa de Alfama,5894536,Rita,Lisboa,Santa Maria Maior,38.71256,-9.12865,Entire home/apt,49,3,257,2019-06-08,3.64,8,16
1523370,CHIADO/ ST. CATARINA - SALVADOR 31,8026131,Maria,Lisboa,Misericrdia,38.70955,-9.14768,Entire home/apt,120,3,74,2019-05-15,1.06,1,334
1525214,TRADITION & DESIGN IN LISBON,8137976,Sofia,Lisboa,So Vicente,38.72031,-9.12982,Entire home/apt,58,5,165,2019-06-12,2.68,1,81
1526014,Charming room near the beaches!,7304430,Nice Way,Cascais,Cascais e Estoril,38.69568,-9.42336,Private room,65,1,12,2016-06-10,0.18,9,348
1526112,The best choice for a fun stay,7304430,Nice Way,Cascais,Cascais e Estoril,38.69577,-9.42173,Shared room,20,1,9,2019-02-25,0.15,9,347
1526303,Apartment in the heart of Lisbon,8143874,Joana,Lisboa,Arroios,38.73265,-9.13337,Entire home/apt,35,3,282,2019-06-03,3.98,1,235
1532889,1Bedroom apt in the heart of Alfama,8048828,Ana,Lisboa,Santa Maria Maior,38.71118,-9.12857,Entire home/apt,50,2,161,2019-05-27,2.27,3,276
1533412,Lisbon City Center,8177951,José,Lisboa,Santo Antnio,38.71785,-9.14528,Entire home/apt,78,3,9,2018-04-06,0.19,2,228
1533868,Charming Flat - Heritage Building -  Alfama District.,1312785,Juan,Lisboa,Santa Maria Maior,38.71197,-9.13036,Entire home/apt,64,3,108,2019-06-25,1.52,15,299
1534301,Sintra Town Centre -  Nice Views!,6817337,Cláudia,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80111,-9.39476,Entire home/apt,75,2,37,2018-10-16,0.53,2,88
1537059,Modern comfort in Colares / Sintra,8195822,Xavier,Sintra,Colares,38.79793,-9.44702,Entire home/apt,90,6,53,2019-06-15,0.88,1,182
1538897,STUDIO WITH GARDEN AND CITY VIEW,8199985,Portas Do Sol,Lisboa,Santa Maria Maior,38.71212,-9.13303,Entire home/apt,50,3,6,2019-03-09,0.13,14,0
1541393,PORTAS DO CASTELO 3 BR WITH TERRACE,8199985,Portas Do Sol,Lisboa,Santa Maria Maior,38.71189,-9.13299,Entire home/apt,145,3,17,2019-06-12,0.33,14,240
1542400,LISBON TOP ROOM ★ CENTER ★,8220924,Inês,Lisboa,Arroios,38.73507,-9.14376,Private room,31,3,77,2019-05-22,1.09,3,85
1542519,My Lisbon Flat,8221454,Miguel,Lisboa,Santa Maria Maior,38.71629,-9.13339,Entire home/apt,44,2,168,2019-06-14,2.47,1,318
1544688,Unforgettable view - Martim Moniz,8231974,MAria,Lisboa,Santa Maria Maior,38.71732,-9.13611,Entire home/apt,55,3,204,2019-06-19,2.89,2,239
1549461,LISBON WINDOW DUPLEX 2 - WI-FI,3692657,Lisbon,Lisboa,Misericrdia,38.70975,-9.14664,Entire home/apt,50,2,138,2019-04-05,1.95,7,327
1549780,Apartamento Adamastor Caldeira,136230,David,Lisboa,Misericrdia,38.71069,-9.15082,Entire home/apt,65,1,50,2018-08-21,0.84,11,358
1549906,Story Flat Lisbon - Alfama,8255315,Ana & Rita,Lisboa,So Vicente,38.71403,-9.12586,Entire home/apt,59,2,302,2019-06-12,4.33,3,264
1550262,"Casa dos Navegantes, Cascais centro",7656188,Catarina,Cascais,Cascais e Estoril,38.69754,-9.42271,Entire home/apt,180,3,22,2019-06-08,0.45,1,285
1551464,Nice Room in shared Flat (sofa bed),8263147,Bruno,Lisboa,Campo de Ourique,38.71727,-9.16625,Private room,39,1,0,,,1,0
1554016,"Spacious,beautiful apartment by Gulbenkian gardens",8203783,Jorge,Lisboa,Avenidas Novas,38.73522,-9.14936,Entire home/apt,100,3,66,2018-12-08,1.43,1,348
1555973,Feel like Home in Ericeira in this magnific House,2446437,Diogo,Mafra,Ericeira,38.9568,-9.40658,Entire home/apt,53,5,15,2019-05-05,0.24,2,324
1556071,Canto do Fado (Fado's Corner),8283765,Frederico,Lisboa,Santa Maria Maior,38.71485,-9.13351,Entire home/apt,65,2,17,2016-08-29,0.24,1,246
1559071,Charming T3 apartment at Downtown,8126691,Miguel,Lisboa,Misericrdia,38.7086,-9.14835,Entire home/apt,65,3,79,2019-06-20,1.12,6,250
1559376,Wonderful Flat T2 at Downtown Bica ,8126691,Miguel,Lisboa,Misericrdia,38.70954,-9.14626,Entire home/apt,65,3,69,2019-06-06,1.07,6,266
1559475,Freshly Remodelled Studio with Mezzanine,8126691,Miguel,Lisboa,Misericrdia,38.70845,-9.14844,Entire home/apt,54,3,43,2019-06-11,0.75,6,270
1563589,Amazing apartment and location 1,4189583,Filipa & Sérgio,Lisboa,Santa Maria Maior,38.71095,-9.13311,Entire home/apt,170,1,212,2019-06-22,3.00,11,326
1564353,A window to Lisboa I - Bairro Alto,7281321,António,Lisboa,Misericrdia,38.71376,-9.1451,Entire home/apt,115,3,7,2016-09-30,0.12,3,276
1566640,Baixa Cosy Apartment - with AC -  1000 reviews,1277626,João,Lisboa,Santa Maria Maior,38.71028,-9.13787,Entire home/apt,87,2,159,2019-06-21,2.26,8,271
1568172,Sunny Duplex in the Heart of Alfama,4622172,Eva And Tiago,Lisboa,Santa Maria Maior,38.71012,-9.12878,Entire home/apt,60,4,110,2019-06-23,1.56,1,141
1571681,Backyard on Central Lisbon,1695029,Gonçalo,Lisboa,Santo Antnio,38.72308,-9.14226,Entire home/apt,85,4,208,2019-06-14,2.96,6,35
1572547,Crows Nest Romantik Alfama Loft,8418836,Carlos,Lisboa,Santa Maria Maior,38.71177,-9.12631,Entire home/apt,61,3,146,2019-05-26,2.07,1,335
1573040,World in Lisbon - B. Prata,8333365,Luis,Lisboa,Marvila,38.74878,-9.10397,Entire home/apt,39,2,75,2019-06-23,1.11,11,125
1574562,Lisbon Panorama III,1788136,Mário,Lisboa,So Vicente,38.72005,-9.13156,Entire home/apt,96,2,101,2019-06-01,2.15,4,313
1577851,House with garden and swimming pool,8386499,Ângela,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76261,-9.37985,Entire home/apt,220,4,16,2019-04-27,0.27,1,183
1580765,"Super Cozy Duplex Apartment, Lovely Decór and Charming Location.",1312785,Juan,Lisboa,So Vicente,38.71971,-9.13125,Entire home/apt,71,3,87,2019-06-22,1.24,15,309
1582531,Lovely studio in Sintra,8404174,Rita,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79705,-9.3925,Entire home/apt,49,2,208,2019-06-12,3.30,1,303
1587270,sealovers,8461308,Carlos,Lourinh,Lourinh e Atalaia,39.27351,-9.32476,Entire home/apt,65,7,0,,,1,189
1587867,1-bedroom with parking in Lisbon,8464479,Sofia,Lisboa,Lumiar,38.77381,-9.15261,Entire home/apt,20,2,11,2019-06-18,3.17,1,24
1590202,Yuka Surf Ericeira - Ocean View & Swimming Pools!,6446080,Miguel & Chloé,Mafra,Ericeira,38.98164,-9.41423,Entire home/apt,60,3,13,2019-06-13,1.14,1,289
1590999,Boutique apt in Sta Catarina Lisbon,7792645,Lourenco,Lisboa,Misericrdia,38.71047,-9.14895,Entire home/apt,130,2,50,2019-06-02,0.71,3,340
1591330,Listen to the waves when falling asleep. Perfect.,3206641,Isabel,Mafra,Ericeira,38.95913,-9.41477,Entire home/apt,25,3,26,2018-09-19,0.38,1,153
1591355,3F,8489429,Jesus E Carlos,Lisboa,So Vicente,38.7229,-9.132,Entire home/apt,55,2,79,2019-05-23,1.25,1,215
1591899,Largo Trigueiros Light-Filled Loft Apartment,8491156,Ana,Lisboa,Santa Maria Maior,38.71348,-9.13501,Entire home/apt,59,3,250,2019-06-17,3.60,1,244
1593374,Campo de Ourique flat near the Market,3953109,Feels Like Home,Lisboa,Campo de Ourique,38.71542,-9.16471,Entire home/apt,49,4,3,2014-01-05,0.04,301,0
1600997,Chiado Superior 2 BR Apartment,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.7097,-9.13823,Entire home/apt,98,3,1,2016-07-02,0.03,21,288
1603166,Apartment full of CHarm in Baixa,8542734,Ben Et Lena,Lisboa,Santa Maria Maior,38.70997,-9.13781,Entire home/apt,100,3,145,2019-05-22,2.06,1,197
1603935,Intense Lisbon,3809106,Maxime Et Luc,Lisboa,Santo Antnio,38.71737,-9.1464,Entire home/apt,100,3,120,2019-06-01,2.39,1,277
1608229,CASA DO CASTELO,8566101,Astrid,Lisboa,Santa Maria Maior,38.71504,-9.13179,Entire home/apt,63,5,56,2018-10-11,0.94,3,312
1611315,"Violet Mustard Apartment, Lisbon",7146174,Gabriela,Lisboa,Misericrdia,38.71007,-9.14944,Entire home/apt,45,2,1,2013-10-31,0.01,23,362
1612380,8 room villa with breathtaking view of the sea,7756545,David,Cascais,Alcabideche,38.75463,-9.46179,Entire home/apt,155,2,24,2019-06-10,0.48,1,290
1613004,"Blue Pepper Apartment, Lisbon",7146174,Gabriela,Lisboa,Misericrdia,38.71429,-9.14581,Entire home/apt,205,5,10,2016-02-08,0.14,23,146
1616167,Ericeira Central House & Garden2,2335114,Sara,Mafra,Ericeira,38.96498,-9.41455,Entire home/apt,55,2,82,2019-06-07,1.19,3,301
1616519,LxS: a palace in Alfama,8602932,António,Lisboa,Santa Maria Maior,38.71313,-9.12464,Entire home/apt,80,2,306,2019-06-25,4.35,1,249
1617589,Quarto Duplo com vista - Sintra Small Hostel,8595443,Jorge,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79107,-9.37948,Private room,46,2,32,2018-09-06,0.52,2,300
1626902,Lisbon Alfama Garden Room,8615249,Hugo,Lisboa,Santa Maria Maior,38.71103,-9.12754,Private room,60,1,241,2019-06-15,4.00,4,319
1628001,Sintra Beach House,8652195,Nuno,Sintra,So Joo das Lampas e Terrugem,38.84979,-9.44929,Entire home/apt,130,6,16,2017-08-13,0.26,1,364
1628119,Al-Hamma Apartment - Alfama,8653570,Andreia,Lisboa,Santa Maria Maior,38.71165,-9.12825,Entire home/apt,52,3,286,2019-06-02,4.12,3,262
1631639,Charming apartment in Ericeira,8669228,Ana Cristina,Mafra,Carvoeira,38.93266,-9.41284,Entire home/apt,67,3,13,2019-06-17,0.26,1,287
1632450,Lapa Stylish Apartment |RentExperience,1756107,Rent Experience,Lisboa,Estrela,38.70602,-9.16299,Entire home/apt,49,2,15,2018-08-14,0.24,177,323
1632754,Lovely Apartment in Baixa Rossio ,8528306,Paulo,Lisboa,Santa Maria Maior,38.71382,-9.13493,Entire home/apt,45,3,165,2019-06-12,2.61,5,308
1633433,Quarto Independente Com WC Privado,8677407,Patricia,Lisboa,Misericrdia,38.71508,-9.14883,Private room,35,3,0,,,2,330
1636024,Fantástico T3 a 50 metros da praia,8689131,João,Mafra,Ericeira,38.95466,-9.41278,Entire home/apt,80,3,47,2019-06-08,0.75,1,242
1638698,Best Location in Lisbon,8693539,Bruno E Xana,Lisboa,Santo Antnio,38.71808,-9.1435,Entire home/apt,64,2,211,2019-06-09,3.01,11,338
1643758,Precioso apartamento en Bairro Alto,8724638,Leonor,Lisboa,Misericrdia,38.71341,-9.14434,Entire home/apt,65,1,4,2015-07-28,0.06,1,299
1644194,Living Lisbon in the Big Alface 1,8726202,Maria E Luis,Lisboa,Estrela,38.70773,-9.15591,Entire home/apt,60,3,26,2017-08-26,0.37,2,0
1646031,Magoito's Villa (Tennis/Futsal Court),8729026,Manuel,Sintra,So Joo das Lampas e Terrugem,38.86565,-9.43681,Entire home/apt,500,1,47,2019-06-18,0.76,1,283
1654558,Vivenda Maria 1,8772773,Maria,Sintra,Colares,38.84039,-9.46062,Entire home/apt,55,3,63,2019-05-12,0.91,5,163
1658442,Andar com 2 quartos e piscina em Paço de Arcos,8759455,Monique,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69658,-9.29128,Private room,250,2,1,2018-08-25,0.10,2,365
1659471,Madragoa Vintage flat/Central picturesque quarter,2341627,Elsa,Lisboa,Estrela,38.7092,-9.15695,Entire home/apt,75,4,110,2019-06-06,1.65,4,250
1663817,Spacious modern rustic character,1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71139,-9.12564,Entire home/apt,127,3,59,2019-06-01,0.86,17,110
1668572,New and Central apt Moura Encantada,3798663,Maria Amoedo / Pedro Patrão,Lisboa,Santa Maria Maior,38.71382,-9.13504,Entire home/apt,40,7,171,2019-06-15,2.45,2,242
1670147,A  HOUSE WITH A GARDEN IN LISBON,6362620,Rita,Lisboa,Benfica,38.75064,-9.20005,Private room,40,2,59,2019-06-13,0.94,1,311
1671410,Apartment  - Expo Oriente,8848317,Pedro,Lisboa,Parque das Naes,38.75809,-9.09455,Entire home/apt,135,179,37,2019-01-03,0.61,1,179
1672286,Lovely Flat in  Lisbon City Center,8852830,Amandio,Lisboa,Misericrdia,38.71047,-9.1484,Entire home/apt,45,2,106,2019-06-03,1.59,1,133
1675398,Spacious 3BR w patio & roof terrace,8866075,Miguel,Lisboa,So Vicente,38.71617,-9.13202,Entire home/apt,123,2,211,2019-06-23,3.34,1,262
1676645,Remodeled Historic Apartment in Bairro Alto,6798815,Vasco,Lisboa,Misericrdia,38.71446,-9.14439,Entire home/apt,100,3,67,2019-06-18,1.01,3,267
1679907,Casa do Beco - Amazing river view!,8863306,Teresa,Lisboa,Santa Maria Maior,38.71291,-9.12535,Entire home/apt,65,3,236,2019-05-21,3.91,1,113
1680951,Apartamento excelente para 4,6319121,Vladimir,Lisboa,Misericrdia,38.71111,-9.15158,Entire home/apt,36,1,19,2019-06-03,0.34,2,340
1681926,Lisbon City Center,8177951,José,Lisboa,Santo Antnio,38.71665,-9.14541,Entire home/apt,85,3,0,,,2,228
1682496,Cascais Apartamento Super Moderno e Confortável,7776099,José,Cascais,Cascais e Estoril,38.70726,-9.4298,Entire home/apt,65,7,6,2019-03-24,0.24,2,273
1683495,Typical house in the Castle - Mouraria in music,2798435,Sandra,Lisboa,Santa Maria Maior,38.71468,-9.13358,Entire home/apt,75,2,134,2019-06-12,1.93,4,298
1692783,Low cost room b/t Lisbon-Sintra,8940691,Manuel,Sintra,Rio de Mouro,38.78352,-9.32233,Private room,15,1,8,2018-09-11,0.14,1,359
1692949,Typical house in the Castle - Mouraria in Romance,2798435,Sandra,Lisboa,Santa Maria Maior,38.71466,-9.13365,Entire home/apt,60,2,119,2019-06-11,1.73,4,293
1695056,Perfect location with garden & pool,8952596,Carole,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79754,-9.39174,Entire home/apt,100,1,147,2019-06-08,2.28,2,255
1701395,BEACH HOUSE with pool near Sintra,8983260,Mariana & Eduardo,Sintra,Colares,38.8141,-9.47096,Entire home/apt,189,5,63,2019-06-22,0.91,2,282
1701590,CASCAIS T2 SUPER ACOLHEDOR ATÉ 6 PX,7776099,José,Cascais,Cascais e Estoril,38.70672,-9.4297,Entire home/apt,65,7,13,2019-06-03,0.21,2,251
1703240,Charming Villa Golf & Beach,8991556,Edite,Cascais,Cascais e Estoril,38.70817,-9.46117,Entire home/apt,150,2,32,2018-09-14,0.51,1,336
1704994,Appartement dans le coeur de Alfama,8566101,Astrid,Lisboa,Santa Maria Maior,38.7116,-9.12985,Entire home/apt,50,4,54,2018-10-30,0.89,3,16
1708046,Maison avec Piscine près de Cascais,8989930,Pedro,Cascais,Alcabideche,38.72889,-9.43685,Entire home/apt,110,6,10,2018-09-17,0.17,1,176
1710864,"Spacious, Sunny Sao Paulo Home",9006026,Tanya,Lisboa,Misericrdia,38.70705,-9.14583,Entire home/apt,65,3,142,2019-06-21,2.10,1,258
1712662,Madalena109,9032944,Carolina,Lisboa,Santa Maria Maior,38.70979,-9.13611,Entire home/apt,70,2,77,2017-01-31,1.21,1,0
1720796,Central apartment. Amazing view.,9071140,Nuno,Lisboa,So Vicente,38.71573,-9.13207,Entire home/apt,80,3,88,2019-06-11,1.61,2,270
1720961,Trendy & Funky Apt - Principe Real,1549585,ShortStayFlat,Lisboa,Misericrdia,38.71322,-9.151,Entire home/apt,100,1,47,2018-10-24,0.68,64,8
1721829,Design and character downtown,6305819,Inês,Lisboa,Misericrdia,38.7147,-9.14501,Entire home/apt,160,3,125,2019-06-17,1.85,1,229
1726473,Lisbon Center Apartment,3619738,Joana E Leonor,Lisboa,Beato,38.73488,-9.12162,Entire home/apt,40,3,120,2019-06-22,1.74,1,271
1726996,Rossio Santana-Balcony to Lisbon,3642889,Manuel Pedro,Lisboa,Arroios,38.71617,-9.1397,Entire home/apt,50,1,34,2019-05-18,0.50,3,353
1727325,Terrace overlooking the Tejo River!,491798,Ana,Lisboa,Estrela,38.70841,-9.1591,Entire home/apt,85,3,292,2019-06-19,4.24,1,105
1728602,In fancy P. Real Room w/ private WC,8677407,Patricia,Lisboa,Misericrdia,38.71535,-9.14939,Private room,35,3,2,2019-06-10,0.05,2,331
1730152,Almoçageme Windmill,8332546,Susana,Sintra,Colares,38.79437,-9.46752,Entire home/apt,65,2,338,2019-06-22,4.88,1,18
1731305,The ideal place to get visit Lisbon,9121404,Rui,Oeiras,Carnaxide e Queijas,38.71469,-9.25733,Entire home/apt,75,1,22,2019-06-16,0.39,3,163
1733994,Charmant pied à terre / Rossio,9134600,Anne,Lisboa,Santa Maria Maior,38.71388,-9.13634,Entire home/apt,50,2,276,2019-06-24,4.13,3,274
1735820,Lisbon City Center Stunning View,823551,Fabio,Lisboa,Campo de Ourique,38.72168,-9.15739,Entire home/apt,160,3,38,2018-07-13,0.58,6,313
1735993,Lisbon flat with private garden,9142629,Ivo,Lisboa,Santo Antnio,38.72337,-9.15584,Entire home/apt,79,2,149,2019-06-18,2.18,1,287
1736839,Historic Lisbon overlooking Tejo,9143632,João Miguel,Lisboa,Estrela,38.70551,-9.15761,Private room,20,2,1,2015-07-18,0.02,1,358
1737527,B.A. modern and quiet apartment,5809174,Carlota,Lisboa,Misericrdia,38.7128,-9.1442,Entire home/apt,39,3,193,2019-06-09,2.78,6,355
1738694,magnifique appt à 2 km des plages,9156183,Abilio,Cascais,Cascais e Estoril,38.71386,-9.43155,Entire home/apt,65,3,17,2018-08-19,0.25,1,330
1745355,open space in Lisbon close airport,9186518,Andre,Lisboa,Olivais,38.76907,-9.11009,Entire home/apt,49,1,783,2019-06-25,11.35,1,141
1746573,At 200 meters from the beach!,4932645,Goncalo,Cascais,Carcavelos e Parede,38.68036,-9.3297,Entire home/apt,65,2,21,2019-05-13,0.34,1,295
1752886,"Fennel Apartment, Alcantara, Lisbon",7146174,Gabriela,Lisboa,Alcntara,38.70649,-9.17701,Entire home/apt,85,3,41,2019-06-01,0.71,23,299
